#mass,x,y,z,vx,vy,vz
#(1.98892e+30 * system.get('S.I.').base('mass')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1))
#MSun,parsec,parsec,parsec,kms,kms,kms
0.65,-13390.2443234,5448.11165401,7281.85655592,-213.674697314,193.556224029,-353.104859213
0.65,-13256.1418954,5406.13264999,7062.64143778,-212.738830437,193.998211795,-353.932549354
0.65,-13234.6697685,5257.08184918,7228.94977416,-213.526182657,194.125433401,-354.950779176
0.65,-13202.8029757,5438.53260544,7166.28507815,-213.71914675,193.559068199,-354.971622018
0.65,-13251.9475748,5477.31357689,7155.17918371,-213.637137856,193.337561012,-354.641868914
0.65,-13414.8237711,5277.04998655,7247.03200221,-213.395414486,194.546684181,-353.140920117
0.65,-13417.356855,5458.40062809,7214.52463085,-213.773014408,193.857660659,-354.195299419
0.65,-13234.0587112,5258.56965675,7238.92462241,-213.657461053,194.318063094,-354.065208263
0.65,-13202.3517511,5415.05176356,7241.55570517,-214.081709573,193.649002838,-353.752089779
0.65,-13391.4014627,5324.58547466,7312.00462469,-214.395338258,194.10927985,-354.050432474
369000.0,-1350.97850818,-397.558329406,777.059216491,-165.674639795,-136.50409944,48.940560403
0.65,-1353.96468177,-485.321419026,778.178579134,-150.09291832,-140.815006251,42.2750587233
0.65,-1491.71545238,-522.4377106,719.115935671,-154.433234648,-130.721386981,20.1070423478
0.65,-1416.68508137,-403.966425217,699.134181261,-168.830597801,-133.457382307,33.0581465402
0.65,-1186.5409638,-256.908089515,777.087544775,-178.301591216,-142.899910851,77.3526506492
0.65,-1365.57208032,-397.343127985,727.692766164,-177.305233456,-143.722029439,46.4928677847
0.65,-1424.28813866,-529.450384417,681.67116677,-160.381343933,-139.062412803,16.9004164858
0.65,-1369.68880309,-318.768267985,810.660435817,-176.378765863,-130.21315649,58.051618097
0.65,-1472.38011572,-421.020073247,743.134612212,-162.118041929,-125.660797937,23.9098963314
0.65,-1458.23136685,-438.666772864,730.747000099,-165.484732815,-124.543642253,27.8979431523
0.65,-1374.84608669,-442.723000452,730.383067123,-174.847953571,-141.574953765,45.1535937244
0.65,-1245.82230211,-268.76379658,776.840967106,-177.965072613,-138.099015938,80.9429324664
0.65,-1374.54603788,-344.001958101,753.132718565,-167.988763688,-127.908853352,39.3832535129
0.65,-1341.68946233,-308.028449919,790.003854279,-177.459974119,-130.111497817,61.6712352812
0.65,-1312.82650312,-348.739601292,830.945412712,-172.254392293,-128.951365228,64.5181505009
0.65,-1465.1199397,-524.495321803,733.057302936,-151.458257684,-132.445751471,21.0961543035
0.65,-1340.56940731,-310.610522093,766.486288081,-181.427451207,-132.004038152,54.390449143
0.65,-1241.32755601,-253.732431599,823.243640349,-171.115429284,-135.96576861,85.6907968453
0.65,-1386.43722201,-381.654386165,698.891656097,-167.093235787,-130.020805855,36.3034571965
0.65,-1405.90635372,-422.018262909,807.350614281,-155.583236974,-127.012192262,40.6615857334
0.65,-1346.14673983,-498.730887472,729.964162861,-157.067378477,-141.953785047,33.4938699466
